interactor_A	interactor_B	confidence_value
Tbl3	Rrp7a	0.995
Tbk1	Mavs	0.995
Utp6	Wdr43	0.995
Bms1	Wdr43	0.995
Utp18	Wdr43	0.995
Pwp2	Wdr43	0.995
Tbl3	Wdr43	0.995
Utp3	Wdr43	0.995
Tbp	Taf11	0.995
Mrpl15	mrpl24	0.995
Mrpl27	mrpl24	0.995
Ints4	Ints6	0.995
Ndufb9	AABR07056686.1	0.995
Ndufa7	AABR07056686.1	0.995
Ndufs3	Ndufb2	0.995
Arid1a	Smarcb1	0.995
Actl6a	Smarcb1	0.995
Aco2	Cs	0.995
Acly	Cs	0.995
Uba52	Rps15	0.995
Rps2	Rps15	0.995
Cxcl9	Cxcl11	0.995
Tgfb1	Tgfbr2	0.995
Bub1b	Cdc23	0.995
Cdc27	Cdc23	0.995
Anapc13	Cdc23	0.995
Wdr12	Gnl3	0.995
Ndufb9	LOC100912599	0.995
Ndufs8	LOC100912599	0.995
Ndufc2	LOC100912599	0.995
Ndufa7	LOC100912599	0.995
Ndufa12	LOC100912599	0.995
Ndufb5	LOC100912599	0.995
Ndufs3	LOC100912599	0.995
Mrps18c	Mrps33	0.995
Mrps18b	Mrps33	0.995
Mrpl32	Mrps33	0.995
Chchd1	Mrps33	0.995
Xrcc3	Rad51d	0.995
Sec13	Nup160	0.995
Rpl29	Rpl23a	0.995
Rpl23	Rpl23a	0.995
Rpl18	Rpl23a	0.995
Ezh2	Aebp2	0.995
Eed	Aebp2	0.995
Rpl35	Rpl5	0.995
Rpl18a	Rpl5	0.995
Rpl10a	Rpl5	0.995
Rpl31	Rpl5	0.995
Rpl13a	Rpl5	0.995
Ezh2	Rbbp4	0.995
Mrpl16	LOC100359687	0.995
Eif1ax	Rps13	0.995
Ltv1	Rps13	0.995
Fgf20	Fgfr1	0.995
Notch1	Maml2	0.995
Rbpjl2	Maml2	0.995
AABR07056686.1	Ndufb6	0.995
Ndufb4	Ndufb6	0.995
Ndufs1	Ndufb6	0.995
Rps7	Rpl11	0.995
Rps20	Rpl11	0.995
Rps3a	Rpl11	0.995
Sec31a	Sec24b	0.995
Ap4s1	Ap4e1	0.995
Anapc4	Cdc20	0.995
Ccnt2	Cdk9	0.995
Ccr9	Ccl25	0.995
Ndufs4	Ndufv3	0.995
Ndufv2	Ndufv3	0.995
LOC103692716	Akt1	0.995
Nelfe	Ncbp1	0.995
Snrpf	Lsm10	0.995
Nsf	Scfd1	0.995
Prpf4	Snrpb	0.995
Prpf8	Snrpb	0.995
Sf3b3	Snrpb	0.995
Prpf38a	Snrpb	0.995
Epha5	Efna5	0.995
Epha7	Efna5	0.995
Mttp	Apob	0.995
Ldlr	Apob	0.995
Cdc20	Ccna1	0.995
Cdkn1a	Ccna1	0.995
Crk	Bcar1	0.995
Src	Bcar1	0.995
Mrps7	Gfm1	0.995
Dad1	Stt3a	0.995
Pan2	Pan3	0.995
Cbx3	H3f3a	0.995
Sarnp	Ddx39a	0.995
Stxbp2	Stx1a	0.995
Gatad2b	Mbd3	0.995
Il13	Il13ra2	0.995
Mrpl32	Mrpl41	0.995
Hif1an	Hif1a	0.995
Egln1	Hif1a	0.995
Tnf	Tnfrsf1a	0.995
Lsm7	AC096024.2	0.995
Snrpb	AC096024.2	0.995
Psmb4	Psma8	0.995
Psmb2	Psma8	0.995
Psmc6	Psma8	0.995
Psmd1	Psma8	0.995
Psmd7	Psma8	0.995
Thoc3	Thoc1	0.995
Thoc5	Thoc1	0.995
Cdt1	Orc2	0.995
Mcm10	Orc2	0.995
Isg15	Mx1	0.995
Dync2li1	Dync2h1	0.995
Bub1	Cdca8	0.995
Kif2c	Cdca8	0.995
Cenpe	Cdca8	0.995
Crk	Pxn	0.995
Cdh1	Jup	0.995
Rps27	Rps4x	0.995
Rps3	Rps4x	0.995
Rps12	Rps4x	0.995
AABR07007068.1	Gdnf	0.995
Pds5a	Stag2	0.995
Gng3	Gnb1	0.995
Gng13	Gnb1	0.995
Gnao1	Gnb1	0.995
Wdr46	Rcl1	0.995
Emg1	Rcl1	0.995
Nop56	Rcl1	0.995
Tfdp1	E2f5	0.995
Crk	LOC100909750	0.995
Ikbkb	Rela	0.995
Ndufs1	Mt-nd5	0.995
Ndufv2	Mt-nd5	0.995
Polr2g	Gtf2f2	0.995
Ndufv1	Uqcrc1	0.995
Pkia	Prkaca	0.995
Dap3	Mrpl17	0.995
Mrps12	Mrpl17	0.995
Mrps5	Mrpl17	0.995
Mrpl33	Mrpl17	0.995
Mrpl28	Mrpl17	0.995
Mis12	Spc24	0.995
Bub1	Spc24	0.995
Mrps5	Mrpl4	0.995
Mrps16	Mrpl4	0.995
Mrpl48	Mrpl4	0.995
Mrpl37	Mrpl4	0.995
Dap3	Mrpl4	0.995
Mrpl43	Mrpl4	0.995
Mrps12	Mrpl4	0.995
Mrpl13	Mrps10	0.995
Mrps2	Mrps10	0.995
Mrpl43	Mrps10	0.995
Mrpl32	Mrps10	0.995
Cenpi	Cenpu	0.995
Chmp1a	Vps4a	0.995
Igfbp6	Igf2	0.995
Rpl10a	Rps18l1	0.995
Eif3g	Rps18l1	0.995
Eif3el1	Rps18l1	0.995
Ltv1	Bud23	0.995
Rps5	AABR07072078.1	0.995
Wwtr1	Tead4	0.995
Snrpd1	Snrpe	0.995
Snrpf	Snrpe	0.995
Snrpd2	Snrpe	0.995
Cdk1	Incenp	0.995
Atp5f1b	AABR07064224.1	0.995
Snrpa1	Snrnp200	0.995
Uqcrfs1	Uqcrb	0.995
Cdk2	AABR07049223.1	0.995
Ndufa7	LOC100363268	0.995
Ndufv2	LOC100363268	0.995
Ndufb9	LOC100363268	0.995
Ndufb5	LOC100363268	0.995
Ndufb2	LOC100363268	0.995
Ndufb6	LOC100363268	0.995
Ndufs7	LOC100363268	0.995
Ndufb8	LOC100363268	0.995
Atm	Mdc1	0.995
Rnaseh2c	Rnaseh2a	0.995
Mt-co2	Mt-nd1	0.995
Rpl23	LOC100360841	0.995
Rpl32	LOC100360841	0.995
LOC690468	LOC100360841	0.995
Tpm1	Tnnt2	0.995
Polr2f	Supt5h	0.995
Rpl15	LOC689899	0.995
Rps23	LOC689899	0.995
Rpl10a	Rpl39	0.995
Rpl32	Rpl39	0.995
Rpl27	Rpl39	0.995
Rpl23a	Rpl39	0.995
Rpl26	Rpl39	0.995
Rpl23	Rpl39	0.995
Rps12	Rpl39	0.995
Rpl19	Rpl39	0.995
Cdc27	Cdc26	0.995
Cdc20	Cdc26	0.995
Atp5mg	Atp5f1c	0.995
Col9a3	Col9a2	0.995
Cyfip1	Abi2	0.995
LOC100912599	Ndufa8	0.995
Pigu	Gpaa1	0.995
Il2	Il2rg	0.995
LOC100360841	LOC682793	0.995
Bub1	LOC100911204	0.995
Cenph	Cenpn	0.995
Thoc2	Da2-19	0.995
Rpl19	AABR07065438.1	0.995
Rps23	AABR07065438.1	0.995
Rps15a	AABR07065438.1	0.995
Rpl35	AABR07065438.1	0.995
Rpl27	AABR07065438.1	0.995
Gatad2a	Mta1	0.995
Rpl23a	Rpl21	0.995
Rpl15	Rpl21	0.995
Mt-atp6	Mt-co3	0.995
Mphosph10	Utp14a	0.995
Utp6	Utp14a	0.995
Snrpd2	LOC100359574	0.995
Fzr1	Anapc11	0.995
Anapc15	Anapc11	0.995
Cdc23	Anapc11	0.995
Ube2c	Anapc11	0.995
Nxf1	Alyref	0.995
Mrpl4	Mrpl12	0.995
Cr2	Cd19	0.995
Dhx38	Eftud2	0.995
Plrg1	Eftud2	0.995
Snrpb	Eftud2	0.995
Sart1	Eftud2	0.995
Tada3	Kat2a	0.995
Cdc20	Anapc1	0.995
Fzr1	Anapc1	0.995
Mta2	Chd4	0.995
Gatad2a	Chd4	0.995
Tubgcp4	Tubgcp5	0.995
Eif3g	AABR07053635.2	0.995
Eif2s1	AABR07053635.2	0.995
Serping1	C1r	0.995
Rrp7a	Noc4l	0.995
Utp11	Noc4l	0.995
Rcl1	Noc4l	0.995
Bms1	Noc4l	0.995
Rpa1	AC095390.1	0.995
AABR07026997.1	LOC100911575	0.995
Rplp1	LOC100911575	0.995
Clcn7	Ostm1	0.995
Suclg1	LOC103693780	0.995
Stx3	Vamp2	0.995
Unc79	Nalcn	0.995
Ap1m1	Ap1b1	0.995
Rpl19	Rpl30	0.995
Rpl23a	Rpl30	0.995
Rpl7a	Rpl30	0.995
Rpl17	Rpl30	0.995
Psmc6	Psmd9	0.995
Prpf19	Snw1	0.995
Eftud2	Snw1	0.995
Rbm22	Snw1	0.995
Commd3	Commd6	0.995
Rpp21	Rpp38	0.995
AABR07053635.2	AC128960.1	0.995
Rps5	AC128960.1	0.995
Ndufv1	Ndufc1	0.995
Atp5pf	Atp5mc3	0.995
Atp5pd	Atp5mc3	0.995
Atp5po	Atp5mc3	0.995
Ndufa7	Ndufs2	0.995
Atm	Wrn	0.995
Rpa1	Wrn	0.995
Gtf2f2	Gtf2e2	0.995
Rpl18	Rpl28	0.995
Hnrnpa2b1	Hnrnph1	0.995
Rpl11	LOC100911847	0.995
Mrpl23	Mrpl52	0.995
Ncor2	Hdac3	0.995
Supt6h	Iws1	0.995
Cbfb	Runx2	0.995
Mapk14	Mapkapk2	0.995
Rpp30	Rpp14	0.995
Ercc2	Gtf2h2	0.995
Ndufs4	Ndufa1	0.995
Mt-nd2	Ndufa1	0.995
Pola2	Pole	0.995
Mcm3	Pole	0.995
Prim2	Pole	0.995
Slu7	Cdc40	0.995
Snrpa1	Cdc40	0.995
Dhx38	Cdc40	0.995
Snw1	Cdc40	0.995
Rpl32	Rpl36	0.995
Rpl15	Rpl36	0.995
Sec24a	Sec24d	0.995
Mcm6	Cdc7	0.995
Mcm3	Cdc7	0.995
Orc6	Cdc7	0.995
Ift74	Ift52	0.995
Ltv1	Krr1	0.995
Rrp36	Krr1	0.995
Rrp7a	Krr1	0.995
Bcl10	Malt1	0.995
Rps3a	Rps24	0.995
Atp6v0d2	Atp6v1h	0.995
Ppp2r5e	Ppp2r1b	0.995
Lsm3	Patl1	0.995
Rpl19	LOC103693375	0.995
Rpl23a	LOC103693375	0.995
Rps27	LOC103693375	0.995
Rpl23	LOC103693375	0.995
AABR07026997.1	LOC103693375	0.995
Rpl31	LOC103693375	0.995
Plec	Itgb4	0.995
Utp3	Nol6	0.995
Emg1	Nol6	0.995
Bms1	Nol6	0.995
Stk11	Cab39	0.995
Wdr24	Nprl3	0.995
Ap3m1	Ap3b1	0.995
Acadm	Acaa2	0.995
Ins2	Insr	0.995
Sart1	Prpf3	0.995
Eftud2	Prpf3	0.995
Cdc5l	Prpf3	0.995
Ndufa8	AABR07005040.1	0.995
Ndufa5	AABR07005040.1	0.995
Ndufa6	AABR07005040.1	0.995
Ndufb5	AABR07005040.1	0.995
Sf3b4	Sf3b2	0.995
Snrnp200	Sf3b2	0.995
Eftud2	Sf3b2	0.995
Tubg1	Tubgcp3	0.995
Tubgcp2	Tubgcp3	0.995
Tubgcp6	Tubgcp3	0.995
Tubgcp4	Tubgcp3	0.995
Rfxank	Rfx5	0.995
Rps24	Rps28	0.995
LOC689899	Rps28	0.995
Rpl35	Rps28	0.995
LOC687780	Rps28	0.995
Cbx3	H3f3c	0.995
Cand1	Cul4b	0.995
Rpl27a	Rpl3	0.995
Dync1li2	Dync1i2	0.995
Cdk5rap2	Cenpj	0.995
Cep135	Cenpj	0.995
Chmp5	Vta1	0.995
Rpa1	Top3a	0.995
LOC687780	Rps11	0.995
Etf1	Rps11	0.995
Rps4x	Rps11	0.995
Ube2f	Nedd8	0.995
Wdr43	Nop14	0.995
Nsmce1	Smc5	0.995
Edc3	LOC103690064	0.995
Mrps9	Mrpl46	0.995
mrpl9	Mrpl46	0.995
Mrpl32	Mrpl46	0.995
Mrpl17	Mrpl46	0.995
Mrpl43	Mrpl46	0.995
Mrps5	Mrpl46	0.995
Mrpl3	Mrpl46	0.995
Mrpl13	Mrpl46	0.995
Adsl	Aprt	0.995
Slc38a9	Rragd	0.995
Snrpd1	Ppil1	0.995
Stat3	Jak1	0.995
Ncaph2	Smc2	0.995
Ift57	Ift81	0.995
Rpl18	Rpl14	0.995
Uba52	Rpl14	0.995
Vhl	Cul2	0.995
Ints3	Ints13	0.995
Cpsf1	Cstf3	0.995
Prkaa1	Prkab2	0.995
Psmb7	Psmd11	0.995
Prkar2a	Prkacb	0.995
Fcf1	Imp4	0.995
Trappc3	Trappc2	0.995
Prkab1	Prkag2	0.995
Prkaa2	Prkag2	0.995
Prkab2	Prkag2	0.995
Prkaa1	Prkag2	0.995
Dad1	Ddost	0.995
Snrnp200	Dhx16	0.995
Gemin2	Ddx20	0.995
LOC100359574	Lsm5	0.995
Rpp30	Rpp40	0.995
Cck	Cckar	0.995
Pbrm1	Brd7	0.995
Ap1m1	Ap1s2	0.995
Ap1b1	Ap1s2	0.995
Dnmt3b	Dnmt1	0.995
C8b	C8a	0.995
LOC100359539	Rrm1	0.995
AABR07005040.1	Ndufa11	0.995
Ndufb3	Ndufa11	0.995
LOC100363268	Ndufa11	0.995
Csf2rb	Csf2ra	0.995
Il2	Il2rb	0.995
Pmvk	Mvk	0.995
Mvd	Mvk	0.995
Gtf2f2	Gtf2f1	0.995
Gtf2e1	Gtf2f1	0.995
Atp5f1d	AC105515.1	0.995
LOC103689971	Exoc4	0.995
Rbm8a	Srsf1	0.995
Srsf3	Srsf1	0.995
Mapk1	Pea15	0.995
Cstf1	Cstf2t	0.995
Mrpl13	Mrpl39	0.995
Dpm3	Dpm2	0.995
Eln	Lox	0.995
Mrpl13	Mrpl40	0.995
Mrpl49	Mrpl40	0.995
mrpl9	Mrpl40	0.995
Mrpl2	Mrpl40	0.995
Mrpl21	Mrpl40	0.995
mrpl24	Mrpl40	0.995
Mrpl37	Mrpl40	0.995
Mrps18a	Mrpl40	0.995
mrpl11	Mrpl40	0.995
Mrps5	Mrpl40	0.995
Mrps15	Mrpl40	0.995
Mrpl27	Mrpl40	0.995
Mrpl17	Mrpl40	0.995
Mrpl28	Mrpl40	0.995
Ppp2r1a	Ppp2r3b	0.995
Sf3b1	Lsm2	0.995
Snrpd2	Lsm2	0.995
AC096024.2	Lsm2	0.995
Sf3b5	Lsm2	0.995
Lsm4	Lsm2	0.995
Prpf8	Lsm2	0.995
Eftud2	Lsm2	0.995
Gnb4	Gng4	0.995
Aurkb	Birc5	0.995
Cdc20	Birc5	0.995
Lsm4	Snrpd2l	0.995
Lsm2	Snrpd2l	0.995
Phf5a	Snrpd2l	0.995
Snrpc	Snrpd2l	0.995
LOC103692716	AABR07048992.1	0.995
Rps15a	LOC100359951	0.995
Rps12	LOC100359951	0.995
LOC100911372	LOC100359951	0.995
Rps18l1	LOC100359951	0.995
LOC100359574	Snrpd3	0.995
Snrpe	Snrpd3	0.995
Cyba	Nox1	0.995
Rps10	LOC100362149	0.995
LOC100911372	LOC100362149	0.995
Rps18l1	LOC100362149	0.995
Cdc7	Cdc45	0.995
Tnfrsf9	Tnfsf9	0.995
Rnps1	Eif4a3	0.995
Nup98	Nup43	0.995
Rps5	LOC100362987	0.995
Myd88	Tlr9	0.995
Cstf1	Cstf2	0.995
Polr2f	LOC100912534	0.995
Rtkn	Rhoa	0.995
Arhgdia	Rhoa	0.995
Rcl1	Wdr36	0.995
Psmd1	Psma2	0.995
Psmd8	Psma2	0.995
Psmd3	Psma2	0.995
Psmc1	Psma2	0.995
Atp6v1d	Atp6v1c2	0.995
Atp6v1a	Atp6v1c2	0.995
Atp6v0d1	Atp6v1c2	0.995
Rpl17	LOC108348142	0.995
Etf1	LOC108348142	0.995
Rps12	LOC108348142	0.995
Rpl39	LOC108348142	0.995
LOC103693375	LOC108348142	0.995
Rpl31	LOC108348142	0.995
Rpl27a	LOC108348142	0.995
Rpl23a	LOC108348142	0.995
Rpl19	LOC108348142	0.995
Mrps9	Mrps22	0.995
Mrps31	Mrps22	0.995
Mrps26	Mrps22	0.995
Mrps2	Mrps22	0.995
Dap3	Mrps22	0.995
Chmp6	AABR07054370.1	0.995
Chmp3	AABR07054370.1	0.995
Nsl1	Zwint	0.995
Ap1b1	Ap1s3	0.995
C1d	Exosc1	0.995
Utp18	Bysl	0.995
Mphosph10	Bysl	0.995
Imp3	Bysl	0.995
Micu1	Mcu	0.995
LOC103693430	Atp5f1e	0.995
Atp5pf	Atp5f1e	0.995
Myh3	Tnni1	0.995
Tpm2	Tnni1	0.995
Myl1	Neb	0.995
Edc3	Dcp2	0.995
Med13l	Med12	0.995
Pcbd1	Hnf1a	0.994
Col6a1	Col6a2	0.994
Snrpc	Snrpa	0.994
Nup153	Nup54	0.994
Golgb1	Uso1	0.994
Cdk1	Nuf2	0.994
Mrps14	Mrpl55	0.994
Cxcl9	Cxcr3	0.994
Serpinc1	F9	0.994
Gabrg2	Gabra1	0.994
Ddx52	Utp3	0.994
Mdh2	Fh	0.994
Gabra1	Gabrb2	0.994
Xab2	Prpf8	0.994
Mrpl27	Mrps7	0.994
Rab3gap2	Rab3gap1	0.994
Pfdn6	Pfdn2	0.994
Anapc7	Fzr1	0.994
Anapc16	Fzr1	0.994
Mrps35	Mrpl13	0.994
Fzr1	Anapc4	0.994
Utp18	Fcf1	0.994
Pwp2	Fcf1	0.994
Rpl23	Rpl19	0.994
Napa	Nsf	0.994
Sec24a	Sec23a	0.994
Prpf8	Snrpf	0.994
Anapc16	Cdc27	0.994
Crhr1	Ucn	0.994
Nuf2	Dsn1	0.994
Brca2	Rad51c	0.994
Nup54	Nup107	0.994
Psmb8	Psmd6	0.994
Actr3	Wasl	0.994
Mrpl1	Mrpl19	0.994
Fcf1	Nop56	0.994
Atp6v0d2	Atp6v1f	0.994
Atp5pf	Atp5mc1	0.994
Chmp6	Chmp3	0.994
Maml1	Rbpjl2	0.994
Dctn2	Capzb	0.994
Spc25	Bub1b	0.994
Ddx39b	Thoc7	0.994
Cdk1	Tpx2	0.994
Birc3	Traf3	0.994
Ar	Ncoa2	0.994
Itgav	Itgb6	0.994
Cdc27	Anapc13	0.994
Mrps7	Mrps15	0.994
Mrps16	Mrpl15	0.994
Plrg1	Aqr	0.994
Atp6v0c	Atp6v1d	0.994
Atp6v0d2	Atp6v1d	0.994
Mrpl38	Mrpl37	0.994
Gnb2	Pdcl	0.994
RGD1306782	Ndufs3	0.994
Ndufb4	Ndufs3	0.994
Cdkn1a	Cdk6	0.994
Chchd1	Ptcd3	0.994
Commd10	Commd1	0.994
Casp1	Il18	0.994
Rpl15	Rpl4	0.994
Mrps18c	Mrps2	0.994
Mrpl19	Mrps2	0.994
AABR07021945.1	Mrps2	0.994
Mrpl27	Mrps2	0.994
Clp1	Pcf11	0.994
Plrg1	Isy1	0.994
Ncapd3	Smc4	0.994
Psmb8	Psmc5	0.994
Sec31a	Sec13	0.994
Nup153	Nup205	0.994
Rpl10a	Rpl29	0.994
Cxcl10	Ccl5	0.994
LOC100911372	LOC100360057	0.994
Mrps7	Mrps25	0.994
Gja1	Tjp1	0.994
Polr1a	Polr2f	0.994
Ndufa7	Ndufs1	0.994
Mrps16	Mrpl47	0.994
Chchd1	Mrpl47	0.994
Psmd12	Psma1	0.994
Psmd6	Psma1	0.994
Psmd2	Psma1	0.994
Ghrh	Ghrhr	0.994
Snrpf	Snrnp40	0.994
Brk1	Cyfip1	0.994
Csnk2b	Csnk2a2	0.994
Col3a1	NEWGENE_621351	0.994
LOC100360846	Psmc2	0.994
Atp6v1b2	Atp6v1e1	0.994
C1d	Exosc3	0.994
Prpf8	Snrpa1	0.994
Lsm3	Snrpa1	0.994
Snrpa	Snrpa1	0.994
Cnot6l	Cnot7	0.994
Chmp6	Vps36	0.994
LOC103692716	Sugt1	0.994
Rpl22l1	AABR07030085.1	0.994
Esd	Adh5	0.994
Mrps14	Mrpl3	0.994
Mrps16	Mrpl3	0.994
Fcf1	Rrp9	0.994
Pfdn6	Pfdn5	0.994
Col9a3	Col9a1	0.994
Vps36	Tsg101	0.994
Atp6v1f	Atp6v1b1	0.994
Atp6v0d2	Atp6v1b1	0.994
Ino80b	Ruvbl1	0.994
Fcf1	Tbl3	0.994
AABR07034767.1	Dsp	0.994
Tex10	Senp3	0.994
Mrpl15	Mrpl21	0.994
Mrpl47	Mrpl21	0.994
Otc	Cps1	0.994
Ndufb3	Ndufb8	0.994
Fcf1	Utp6	0.994
Idh3b	Idh2	0.994
Snrpb2	Sf3b1	0.994
Prpf38a	Sf3b1	0.994
Rpl10a	Rpl35	0.994
Rpl19	Rpl35	0.994
Rplp1	Rpl27a	0.994
Rpl15	Rpl27a	0.994
Ndufb3	Ndufb10	0.994
Lsm3	Sf3b5	0.994
Sf3a3	Sf3b5	0.994
Snrpd1	Sf3b5	0.994
Bud31	Sf3b5	0.994
Mrpl3	Mrpl43	0.994
Mrpl47	Mrpl43	0.994
Mrps18b	Mrpl44	0.994
Mrpl43	Mrpl44	0.994
Mrpl37	Mrpl44	0.994
Mrpl15	Mrps5	0.994
Mrpl44	Mrps5	0.994
Psma6	Usp14	0.994
Polr2j	Ints3	0.994
Hmbs	Alad	0.994
Atp5pf	Atp5f1d	0.994
Uso1	Ykt6	0.994
Atp6v1b1	Atp6v1e2	0.994
Il13ra1	Il4r	0.994
Trappc5	Trappc8	0.994
Sf3b1	U2af2	0.994
Mrps5	Mrpl32	0.994
Mrps23	Mrpl32	0.994
Xrn1	Dcp1a	0.994
Pnrc2	Dcp1a	0.994
Cnot8	Cnot9	0.994
Lig4	Xrcc5	0.994
Mrps31	Mrps9	0.994
LOC108352650	Rps12	0.994
Commd9	Commd3	0.994
Fcf1	Utp15	0.994
Rps27a	Rps23	0.994
Rps7	Rps23	0.994
Rps20	Rps23	0.994
Lsm3	LOC687679	0.994
Gnb4	Gng8	0.994
LOC103690024	Pex6	0.994
Stx18	Use1	0.994
Utp20	Nop58	0.994
Commd1	Commd2	0.994
Cops2	Cops7a	0.994
LOC100360057	Rps27	0.994
Rpl19	Rps27	0.994
Smarca4	Arid1b	0.994
Cdc27	Ube2s	0.994
Vps37b	Mvb12b	0.994
Prkab1	Prkag3	0.994
Prkaa2	Prkag3	0.994
Nop58	Imp3	0.994
Atp6v1a	Atp6v0d1	0.994
Gak	Cltb	0.994
Atg3	Gabarap	0.994
Ube2c	Cdc16	0.994
Ndufb11	Ndufa2	0.994
Sf3a3	Sf3b3	0.994
Crnkl1	Sf3b3	0.994
Crhr2	Ucn3	0.994
LOC100360057	Rps3	0.994
Tab2	Ripk1	0.994
Utp6	Rrp36	0.994
Utp18	Rrp36	0.994
Cox5b	Cox4i1	0.994
Mtr	Mtrr	0.994
Nedd4l	Scnn1g	0.994
Gast	Cckbr	0.994
Polr3d	Polr3k	0.994
Polr2f	Polr3k	0.994
Polr3b	Polr3k	0.994
Crcp	Polr3k	0.994
Usp1	Wdr48	0.994
Nup153	Nup133	0.994
Nup205	Nup133	0.994
Gtf2h4	Gtf2h5	0.994
Mrpl35	Mrpl48	0.994
Mrpl15	Mrpl2	0.994
Mrpl27	Mrpl2	0.994
Mrps5	Mrpl2	0.994
Mrpl3	Mrpl2	0.994
Mrps14	Mrpl2	0.994
Atg12	Atg16l1	0.994
Ndufb3	Ndufab1	0.994
Slc38a9	Lamtor5	0.994
Mtor	Lamtor5	0.994
Actn2	Tpm1	0.994
Ndufb11	Ndufv1	0.994
Ndufa2	Ndufv1	0.994
Tubgcp4	Tubgcp2	0.994
Mertk	Gas6	0.994
Ltv1	Rps15a	0.994
Rps2	Rps15a	0.994
Ppox	Urod	0.994
Hus1	Rad17	0.994
Topbp1	Rad17	0.994
Polr2f	Polr1b	0.994
Bid	AC098008.1	0.994
Mrps14	Mrps11	0.994
Mrps2	Mrps11	0.994
Adss	Adsl	0.994
Mrpl2	Mrpl20	0.994
Mrpl43	Mrpl20	0.994
Mrps16	Mrpl20	0.994
Mrpl19	Mrpl20	0.994
Rps27	Rpl17	0.994
LOC100911372	Rpl17	0.994
Rps12	Rpsa	0.994
Iars1	Lars1	0.994
Sec23a	Sec22b	0.994
Ykt6	Sec22b	0.994
Sec24a	Sec22b	0.994
AC098008.1	Pmaip1	0.994
Rps23	Rpl18a	0.994
Rplp1	Rpl18a	0.994
Uqcrc2	Cox5a	0.994
Bud31	Bcas2	0.994
Snrpa1	Bcas2	0.994
Polr3d	Polr1c	0.994
Polr2k	Polr1c	0.994
Nop58	Nolc1	0.994
Rpa1	Rmi1	0.994
Tcp1	Cct3	0.994
Dpysl2	Dpysl3	0.994
Erbb3	Nrg2	0.994
Mrpl48	Mrpl51	0.994
Emg1	Fbl	0.994
Rrp9	Fbl	0.994
Lztfl1	Bbs2	0.994
Crnkl1	Rbm22	0.994
Xab2	Rbm22	0.994
Plrg1	Rbm22	0.994
Ltb	Ltbr	0.994
Sf3b3	Sf3a2	0.994
Vamp8	Stx4	0.994
Rims1	Rab3a	0.994
Rps15a	Etf1	0.994
Mrps16	Mrps18a	0.994
Mrpl20	Mrps18a	0.994
Mrpl38	Mrps18a	0.994
AABR07030085.1	Rps5	0.994
Riok2	Rps5	0.994
Rpl24	Rps5	0.994
Emg1	Rps5	0.994
Sf3b3	Lsm7	0.994
Sf3b5	Lsm4	0.994
Phf5a	Lsm4	0.994
Snrpd1	Lsm4	0.994
Sf3b1	Lsm4	0.994
Rpl35	Rps16	0.994
Rps20	Rps16	0.994
Ltv1	Rps16	0.994
Sec13	Wdr24	0.994
LOC103689975	Ints11	0.994
Ints4	Ints11	0.994
Ints9	Ints11	0.994
Prim2	Pold1	0.994
Rpa1	Pold1	0.994
Pold4	Pold1	0.994
Aff4	Ell	0.994
Rptor	Lamtor2	0.994
Slc38a9	Lamtor2	0.994
Anapc4	Anapc15	0.994
Mrps9	Mrps12	0.994
Mrps18a	Mrps12	0.994
Parp2	Parg	0.994
Parp1	Parg	0.994
Rps23	Uba52	0.994
LOC100911372	Uba52	0.994
Rps3	Uba52	0.994
Mrpl14	mrpl11	0.994
Mrps34	mrpl11	0.994
Mrpl2	mrpl11	0.994
Mrpl3	mrpl11	0.994
Mrps9	mrpl11	0.994
Mrps7	mrpl11	0.994
Mrps23	mrpl11	0.994
Gtf2a1	Taf7	0.994
Ndufaf4	Ndufaf3	0.994
Cwc25	Cdc5l	0.994
Isy1	Cdc5l	0.994
Rbm22	Cdc5l	0.994
U2af2	Cdc5l	0.994
Bud31	Cdc5l	0.994
Hmces	Cope	0.994
Srp14	Srp19	0.994
Atp1b1	Atp1a3	0.994
Utp18	Pdcd11	0.994
Ddx52	Utp4	0.994
Xpo1	Nup98	0.994
Nup205	Nup98	0.994
Mrps18a	Mrpl23	0.994
Mrpl3	Mrpl23	0.994
Mrpl43	Dap3	0.994
Mrps15	Dap3	0.994
Mrpl47	Dap3	0.994
Mrpl19	Dap3	0.994
Mrps7	Dap3	0.994
Nop2	Nip7	0.994
Mrps23	Mrpl28	0.994
mrpl11	Mrpl28	0.994
Mrps18a	Mrpl54	0.994
Mrpl20	Mrpl54	0.994
Ubl5	Sart1	0.994
Sf3b1	Sart1	0.994
Atg9a	Becn1	0.994
Psma1	Psmd8	0.994
Usp14	Psmd8	0.994
Mta2	Gatad2a	0.994
Ndufs1	Ndufa13	0.994
Ndufb8	Ndufa13	0.994
Rps12	Eif3g	0.994
Etf1	Rpl27	0.994
Rpl27a	Rpl27	0.994
Bard1	Brca1	0.994
Ercc8	Ddb1	0.994
Ntrk1	Ntf4	0.994
Polr2j	LOC103690054	0.994
Trem2	Tyrobp	0.994
Mrpl2	mrpl9	0.994
Mrps7	mrpl9	0.994
Mrpl20	mrpl9	0.994
Snrpd2	Prpf19	0.994
Dhx15	Prpf19	0.994
Rbm22	Prpf19	0.994
Snrpa1	Prpf19	0.994
Mrpl27	Mrpl49	0.994
Mrpl13	Mrpl49	0.994
Rpl29	LOC687780	0.994
